DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER
2020-05-15 07:15:00,4136001,oZZkBaNadn6DNKz,394.8466667
2020-05-15 07:15:00,4136001,q49J1IKaHRwDQnt,385.8666667
2020-05-15 07:15:00,4136001,rrq4fwE8jgrTyWY,375.86
2020-05-15 07:15:00,4136001,vOuJvMaM2sgwLmb,395.7066667
2020-05-15 07:15:00,4136001,xMbIugepa2P7lBB,372.0866667
2020-05-15 07:15:00,4136001,xoJJ8DcxJEcupym,368.7666667
2020-05-15 07:30:00,4136001,4UPUqMRk7TRMgml,473.8666667
2020-05-15 07:30:00,4136001,81aHJ1q11NBPMrL,440.5733333
2020-05-15 07:30:00,4136001,9kRcWv60rDACzjR,468.3933333
2020-05-15 07:30:00,4136001,Et9kgGMDl729KT4,431.7866667
2020-05-15 07:30:00,4136001,IQ2d7wF4YD8zU1Q,465.3733333
2020-05-15 07:30:00,4136001,LYwnQax7tkwH5Cb,465.3857143
2020-05-15 07:30:00,4136001,LlT2YUhhzqhg5Sw,461.4071429
2020-05-15 07:30:00,4136001,Mx2yZCDsyf6DPfv,472.2333333
2020-05-15 07:30:00,4136001,NgDl19wMapZy17u,459.1666667
2020-05-15 07:30:00,4136001,PeE6FRyGXUgsRhN,453.4466667
2020-05-15 07:30:00,4136001,Qf4GUc1pJu5T6c6,476.0933333
2020-05-15 07:30:00,4136001,Quc1TzYxW2pYoWX,370.8533333
2020-05-15 07:30:00,4136001,V94E5Ben1TlhnDV,470.72
2020-05-15 07:30:00,4136001,WcxssY2VbP4hApt,484.1466667
2020-05-15 07:30:00,4136001,mqwcsP2rE7J0TFp,467.9933333
2020-05-15 07:30:00,4136001,oZ35aAeoifZaQzV,480.1466667
2020-05-15 07:30:00,4136001,oZZkBaNadn6DNKz,473.1266667
2020-05-15 07:30:00,4136001,q49J1IKaHRwDQnt,464.6214286
2020-05-15 07:30:00,4136001,rrq4fwE8jgrTyWY,454.9714286
2020-05-15 07:30:00,4136001,vOuJvMaM2sgwLmb,477.8133333
2020-05-15 07:30:00,4136001,xMbIugepa2P7lBB,453.6
2020-05-15 07:30:00,4136001,xoJJ8DcxJEcupym,443.6133333
2020-05-15 07:45:00,4136001,4UPUqMRk7TRMgml,564.0857143
2020-05-15 07:45:00,4136001,81aHJ1q11NBPMrL,524.1857143
2020-05-15 07:45:00,4136001,9kRcWv60rDACzjR,557.9642857
2020-05-15 07:45:00,4136001,Et9kgGMDl729KT4,512.3214286
2020-05-15 07:45:00,4136001,IQ2d7wF4YD8zU1Q,559.8333333
2020-05-15 07:45:00,4136001,LYwnQax7tkwH5Cb,555.9866667
2020-05-15 07:45:00,4136001,LlT2YUhhzqhg5Sw,551.6933333
2020-05-15 07:45:00,4136001,Mx2yZCDsyf6DPfv,562.1285714
2020-05-15 07:45:00,4136001,NgDl19wMapZy17u,552.1466667
2020-05-15 07:45:00,4136001,PeE6FRyGXUgsRhN,539.0466667
2020-05-15 07:45:00,4136001,Qf4GUc1pJu5T6c6,567.2142857
2020-05-15 07:45:00,4136001,Quc1TzYxW2pYoWX,439.7285714
2020-05-15 07:45:00,4136001,V94E5Ben1TlhnDV,558.3666667
2020-05-15 07:45:00,4136001,WcxssY2VbP4hApt,576.1714286
2020-05-15 07:45:00,4136001,mqwcsP2rE7J0TFp,560.8533333
2020-05-15 07:45:00,4136001,oZ35aAeoifZaQzV,569.5214286
2020-05-15 07:45:00,4136001,oZZkBaNadn6DNKz,560.78
2020-05-15 07:45:00,4136001,q49J1IKaHRwDQnt,554.7
2020-05-15 07:45:00,4136001,rrq4fwE8jgrTyWY,544.0266667
2020-05-15 07:45:00,4136001,vOuJvMaM2sgwLmb,566.65
2020-05-15 07:45:00,4136001,xMbIugepa2P7lBB,546.2733333
2020-05-15 07:45:00,4136001,xoJJ8DcxJEcupym,528.5533333
2020-05-15 08:00:00,4136001,4UPUqMRk7TRMgml,581.0533333
2020-05-15 08:00:00,4136001,81aHJ1q11NBPMrL,534.6733333
2020-05-15 08:00:00,4136001,9kRcWv60rDACzjR,568.5333333
2020-05-15 08:00:00,4136001,Et9kgGMDl729KT4,526.24
2020-05-15 08:00:00,4136001,IQ2d7wF4YD8zU1Q,578.1714286
2020-05-15 08:00:00,4136001,LYwnQax7tkwH5Cb,570.3733333
2020-05-15 08:00:00,4136001,LlT2YUhhzqhg5Sw,564.7
2020-05-15 08:00:00,4136001,Mx2yZCDsyf6DPfv,577.92
2020-05-15 08:00:00,4136001,NgDl19wMapZy17u,569.3571429
2020-05-15 08:00:00,4136001,PeE6FRyGXUgsRhN,553.3785714
2020-05-15 08:00:00,4136001,Qf4GUc1pJu5T6c6,586.3066667
2020-05-15 08:00:00,4136001,Quc1TzYxW2pYoWX,453.2666667
2020-05-15 08:00:00,4136001,V94E5Ben1TlhnDV,571.9357143
2020-05-15 08:00:00,4136001,WcxssY2VbP4hApt,588.9933333
2020-05-15 08:00:00,4136001,mqwcsP2rE7J0TFp,580.3
2020-05-15 08:00:00,4136001,oZ35aAeoifZaQzV,586.86
2020-05-15 08:00:00,4136001,oZZkBaNadn6DNKz,576.5928571
2020-05-15 08:00:00,4136001,q49J1IKaHRwDQnt,569.5466667
2020-05-15 08:00:00,4136001,rrq4fwE8jgrTyWY,559.5333333
2020-05-15 08:00:00,4136001,vOuJvMaM2sgwLmb,579.5866667
2020-05-15 08:00:00,4136001,xMbIugepa2P7lBB,562.6142857
2020-05-15 08:00:00,4136001,xoJJ8DcxJEcupym,539.6285714
2020-05-15 08:15:00,4136001,4UPUqMRk7TRMgml,664.14
2020-05-15 08:15:00,4136001,81aHJ1q11NBPMrL,611.64
2020-05-15 08:15:00,4136001,9kRcWv60rDACzjR,648.66
2020-05-15 08:15:00,4136001,Et9kgGMDl729KT4,602.14
2020-05-15 08:15:00,4136001,IQ2d7wF4YD8zU1Q,657.4933333
2020-05-15 08:15:00,4136001,LYwnQax7tkwH5Cb,649.9866667
2020-05-15 08:15:00,4136001,LlT2YUhhzqhg5Sw,643.7133333
2020-05-15 08:15:00,4136001,Mx2yZCDsyf6DPfv,659.7733333
2020-05-15 08:15:00,4136001,NgDl19wMapZy17u,647.68
2020-05-15 08:15:00,4136001,PeE6FRyGXUgsRhN,629.4733333
2020-05-15 08:15:00,4136001,Qf4GUc1pJu5T6c6,669.48
2020-05-15 08:15:00,4136001,Quc1TzYxW2pYoWX,518.9133333
2020-05-15 08:15:00,4136001,V94E5Ben1TlhnDV,605.8266667
2020-05-15 08:15:00,4136001,WcxssY2VbP4hApt,672.6
2020-05-15 08:15:00,4136001,mqwcsP2rE7J0TFp,658.86
2020-05-15 08:15:00,4136001,oZ35aAeoifZaQzV,671.4333333
2020-05-15 08:15:00,4136001,oZZkBaNadn6DNKz,655.14
2020-05-15 08:15:00,4136001,q49J1IKaHRwDQnt,647.5
2020-05-15 08:15:00,4136001,rrq4fwE8jgrTyWY,637.84
2020-05-15 08:15:00,4136001,vOuJvMaM2sgwLmb,662.6066667
2020-05-15 08:15:00,4136001,xMbIugepa2P7lBB,641.1133333
2020-05-15 08:15:00,4136001,xoJJ8DcxJEcupym,615.2666667
2020-05-15 08:30:00,4136001,4UPUqMRk7TRMgml,757.0866667
2020-05-15 08:30:00,4136001,81aHJ1q11NBPMrL,697.9866667
2020-05-15 08:30:00,4136001,9kRcWv60rDACzjR,740.6933333
2020-05-15 08:30:00,4136001,Et9kgGMDl729KT4,683.8533333
2020-05-15 08:30:00,4136001,IQ2d7wF4YD8zU1Q,753.6733333
2020-05-15 08:30:00,4136001,LYwnQax7tkwH5Cb,742.4466667
2020-05-15 08:30:00,4136001,LlT2YUhhzqhg5Sw,735.0266667
2020-05-15 08:30:00,4136001,Mx2yZCDsyf6DPfv,753.2133333
2020-05-15 08:30:00,4136001,NgDl19wMapZy17u,741.02
2020-05-15 08:30:00,4136001,PeE6FRyGXUgsRhN,717.42
2020-05-15 08:30:00,4136001,Qf4GUc1pJu5T6c6,761.88
2020-05-15 08:30:00,4136001,Quc1TzYxW2pYoWX,588.8533333
2020-05-15 08:30:00,4136001,V94E5Ben1TlhnDV,737.5466667
2020-05-15 08:30:00,4136001,WcxssY2VbP4hApt,767.5066667
2020-05-15 08:30:00,4136001,mqwcsP2rE7J0TFp,751.52
2020-05-15 08:30:00,4136001,oZ35aAeoifZaQzV,762.9266667
2020-05-15 08:30:00,4136001,oZZkBaNadn6DNKz,744.08
2020-05-15 08:30:00,4136001,q49J1IKaHRwDQnt,739.6466667
2020-05-15 08:30:00,4136001,rrq4fwE8jgrTyWY,729.6266667
2020-05-15 08:30:00,4136001,vOuJvMaM2sgwLmb,757.4
2020-05-15 08:30:00,4136001,xMbIugepa2P7lBB,687.8666667
2020-05-15 08:30:00,4136001,xoJJ8DcxJEcupym,701.74
2020-05-15 08:45:00,4136001,4UPUqMRk7TRMgml,840.7533333
2020-05-15 08:45:00,4136001,81aHJ1q11NBPMrL,769.8642857
2020-05-15 08:45:00,4136001,9kRcWv60rDACzjR,814.2428571
2020-05-15 08:45:00,4136001,Et9kgGMDl729KT4,759.7066667
2020-05-15 08:45:00,4136001,IQ2d7wF4YD8zU1Q,832.9333333
2020-05-15 08:45:00,4136001,LYwnQax7tkwH5Cb,812.4214286
2020-05-15 08:45:00,4136001,LlT2YUhhzqhg5Sw,805.5357143
2020-05-15 08:45:00,4136001,Mx2yZCDsyf6DPfv,833.6
2020-05-15 08:45:00,4136001,NgDl19wMapZy17u,817.5733333
2020-05-15 08:45:00,4136001,PeE6FRyGXUgsRhN,796.32
2020-05-15 08:45:00,4136001,Qf4GUc1pJu5T6c6,843.2133333
2020-05-15 08:45:00,4136001,Quc1TzYxW2pYoWX,655.7466667
2020-05-15 08:45:00,4136001,V94E5Ben1TlhnDV,817.5133333
2020-05-15 08:45:00,4136001,WcxssY2VbP4hApt,843.9357143
2020-05-15 08:45:00,4136001,mqwcsP2rE7J0TFp,825.26
2020-05-15 08:45:00,4136001,oZ35aAeoifZaQzV,847.4
2020-05-15 08:45:00,4136001,oZZkBaNadn6DNKz,825.0733333
2020-05-15 08:45:00,4136001,q49J1IKaHRwDQnt,810.9857143
2020-05-15 08:45:00,4136001,rrq4fwE8jgrTyWY,798.8857143
2020-05-15 08:45:00,4136001,vOuJvMaM2sgwLmb,835.3571429
2020-05-15 08:45:00,4136001,xMbIugepa2P7lBB,812.42
2020-05-15 08:45:00,4136001,xoJJ8DcxJEcupym,778.3866667
2020-05-15 09:00:00,4136001,4UPUqMRk7TRMgml,883.8266667
2020-05-15 09:00:00,4136001,81aHJ1q11NBPMrL,808.82
2020-05-15 09:00:00,4136001,9kRcWv60rDACzjR,854.6266667
2020-05-15 09:00:00,4136001,Et9kgGMDl729KT4,798.48
2020-05-15 09:00:00,4136001,IQ2d7wF4YD8zU1Q,880.2733333
2020-05-15 09:00:00,4136001,LYwnQax7tkwH5Cb,854.1
2020-05-15 09:00:00,4136001,LlT2YUhhzqhg5Sw,847.2866667
2020-05-15 09:00:00,4136001,Mx2yZCDsyf6DPfv,877.32
2020-05-15 09:00:00,4136001,NgDl19wMapZy17u,863.1533333
2020-05-15 09:00:00,4136001,PeE6FRyGXUgsRhN,837.1266667
2020-05-15 09:00:00,4136001,Qf4GUc1pJu5T6c6,887.26
2020-05-15 09:00:00,4136001,Quc1TzYxW2pYoWX,688.0733333
2020-05-15 09:00:00,4136001,V94E5Ben1TlhnDV,858.9933333
2020-05-15 09:00:00,4136001,WcxssY2VbP4hApt,886.74
2020-05-15 09:00:00,4136001,mqwcsP2rE7J0TFp,871.92
2020-05-15 09:00:00,4136001,oZ35aAeoifZaQzV,889.9466667
2020-05-15 09:00:00,4136001,oZZkBaNadn6DNKz,865.6066667
2020-05-15 09:00:00,4136001,q49J1IKaHRwDQnt,850.1666667
2020-05-15 09:00:00,4136001,rrq4fwE8jgrTyWY,840.5
2020-05-15 09:00:00,4136001,vOuJvMaM2sgwLmb,875.9133333
2020-05-15 09:00:00,4136001,xMbIugepa2P7lBB,859.1666667
2020-05-15 09:00:00,4136001,xoJJ8DcxJEcupym,818.0333333
2020-05-15 09:15:00,4136001,4UPUqMRk7TRMgml,951.1
2020-05-15 09:15:00,4136001,81aHJ1q11NBPMrL,875.1133333
2020-05-15 09:15:00,4136001,9kRcWv60rDACzjR,923.5866667
2020-05-15 09:15:00,4136001,Et9kgGMDl729KT4,861.3733333
2020-05-15 09:15:00,4136001,IQ2d7wF4YD8zU1Q,955.8866667
2020-05-15 09:15:00,4136001,LYwnQax7tkwH5Cb,924.0333333
2020-05-15 09:15:00,4136001,LlT2YUhhzqhg5Sw,916.2
2020-05-15 09:15:00,4136001,Mx2yZCDsyf6DPfv,943.5285714
2020-05-15 09:15:00,4136001,NgDl19wMapZy17u,937.46
2020-05-15 09:15:00,4136001,PeE6FRyGXUgsRhN,904.2533333
2020-05-15 09:15:00,4136001,Qf4GUc1pJu5T6c6,957.3214286
2020-05-15 09:15:00,4136001,Quc1TzYxW2pYoWX,742.88
2020-05-15 09:15:00,4136001,V94E5Ben1TlhnDV,925.94
2020-05-15 09:15:00,4136001,WcxssY2VbP4hApt,958.5866667
2020-05-15 09:15:00,4136001,mqwcsP2rE7J0TFp,945.9333333
2020-05-15 09:15:00,4136001,oZ35aAeoifZaQzV,958.1571429
2020-05-15 09:15:00,4136001,oZZkBaNadn6DNKz,933.36
2020-05-15 09:15:00,4136001,q49J1IKaHRwDQnt,904.9666667
2020-05-15 09:15:00,4136001,rrq4fwE8jgrTyWY,910.58
2020-05-15 09:15:00,4136001,vOuJvMaM2sgwLmb,947.1066667
2020-05-15 09:15:00,4136001,xMbIugepa2P7lBB,931.96
2020-05-15 09:15:00,4136001,xoJJ8DcxJEcupym,885.9266667
2020-05-15 09:30:00,4136001,4UPUqMRk7TRMgml,1026.06
2020-05-15 09:30:00,4136001,81aHJ1q11NBPMrL,561.5266667
2020-05-15 09:30:00,4136001,9kRcWv60rDACzjR,992.7533333
2020-05-15 09:30:00,4136001,Et9kgGMDl729KT4,261.7285714
2020-05-15 09:30:00,4136001,IQ2d7wF4YD8zU1Q,1025.878571
2020-05-15 09:30:00,4136001,LYwnQax7tkwH5Cb,997.0066667
2020-05-15 09:30:00,4136001,LlT2YUhhzqhg5Sw,989.4266667
2020-05-15 09:30:00,4136001,Mx2yZCDsyf6DPfv,1019.653333
2020-05-15 09:30:00,4136001,NgDl19wMapZy17u,1005.2
2020-05-15 09:30:00,4136001,PeE6FRyGXUgsRhN,973.8785714
2020-05-15 09:30:00,4136001,Qf4GUc1pJu5T6c6,1029.046667
2020-05-15 09:30:00,4136001,Quc1TzYxW2pYoWX,169.1714286
2020-05-15 09:30:00,4136001,V94E5Ben1TlhnDV,995.6357143
2020-05-15 09:30:00,4136001,WcxssY2VbP4hApt,1033.36
2020-05-15 09:30:00,4136001,mqwcsP2rE7J0TFp,1011.428571
2020-05-15 09:30:00,4136001,oZ35aAeoifZaQzV,1034.566667
2020-05-15 09:30:00,4136001,oZZkBaNadn6DNKz,1005.314286
2020-05-15 09:30:00,4136001,q49J1IKaHRwDQnt,978.3266667
2020-05-15 09:30:00,4136001,rrq4fwE8jgrTyWY,980.6866667
2020-05-15 09:30:00,4136001,vOuJvMaM2sgwLmb,1022.873333
2020-05-15 09:30:00,4136001,xMbIugepa2P7lBB,999.9857143
2020-05-15 09:30:00,4136001,xoJJ8DcxJEcupym,883.8785714
2020-05-15 09:45:00,4136001,4UPUqMRk7TRMgml,1086.56
2020-05-15 09:45:00,4136001,9kRcWv60rDACzjR,1048.18
2020-05-15 09:45:00,4136001,IQ2d7wF4YD8zU1Q,1082.68
2020-05-15 09:45:00,4136001,LYwnQax7tkwH5Cb,1046.907143
2020-05-15 09:45:00,4136001,LlT2YUhhzqhg5Sw,1040.478571
2020-05-15 09:45:00,4136001,Mx2yZCDsyf6DPfv,1077.406667
2020-05-15 09:45:00,4136001,NgDl19wMapZy17u,1061.306667
2020-05-15 09:45:00,4136001,PeE6FRyGXUgsRhN,1029.253333
2020-05-15 09:45:00,4136001,Qf4GUc1pJu5T6c6,1089.873333
2020-05-15 09:45:00,4136001,V94E5Ben1TlhnDV,1053.5
2020-05-15 09:45:00,4136001,WcxssY2VbP4hApt,1090.266667
2020-05-15 09:45:00,4136001,mqwcsP2rE7J0TFp,1065.393333
2020-05-15 09:45:00,4136001,oZ35aAeoifZaQzV,1093.086667
2020-05-15 09:45:00,4136001,oZZkBaNadn6DNKz,1061.22
2020-05-15 09:45:00,4136001,q49J1IKaHRwDQnt,962.8714286
2020-05-15 09:45:00,4136001,rrq4fwE8jgrTyWY,1031.307143
2020-05-15 09:45:00,4136001,vOuJvMaM2sgwLmb,1081.766667
2020-05-15 09:45:00,4136001,xMbIugepa2P7lBB,1057.106667
2020-05-15 10:00:00,4136001,4UPUqMRk7TRMgml,72.90666667
2020-05-15 10:00:00,4136001,9kRcWv60rDACzjR,1087.485714
2020-05-15 10:00:00,4136001,IQ2d7wF4YD8zU1Q,1129.473333
2020-05-15 10:00:00,4136001,LYwnQax7tkwH5Cb,1084.373333
2020-05-15 10:00:00,4136001,LlT2YUhhzqhg5Sw,1077.673333
2020-05-15 10:00:00,4136001,Mx2yZCDsyf6DPfv,1116.513333
2020-05-15 10:00:00,4136001,NgDl19wMapZy17u,1106.646667
2020-05-15 10:00:00,4136001,PeE6FRyGXUgsRhN,1065.96
2020-05-15 10:00:00,4136001,Qf4GUc1pJu5T6c6,976.24
2020-05-15 10:00:00,4136001,V94E5Ben1TlhnDV,1089.353333
2020-05-15 10:00:00,4136001,WcxssY2VbP4hApt,1131.264286
2020-05-15 10:00:00,4136001,mqwcsP2rE7J0TFp,1109.7
2020-05-15 10:00:00,4136001,oZ35aAeoifZaQzV,1132.84
2020-05-15 10:00:00,4136001,oZZkBaNadn6DNKz,1096.753333
2020-05-15 10:00:00,4136001,q49J1IKaHRwDQnt,1076.026667
2020-05-15 10:00:00,4136001,rrq4fwE8jgrTyWY,995.2866667
2020-05-15 10:00:00,4136001,vOuJvMaM2sgwLmb,1119.657143
2020-05-15 10:00:00,4136001,xMbIugepa2P7lBB,1102.566667
2020-05-15 10:15:00,4136001,9kRcWv60rDACzjR,1147.933333
